# ----------------------------------------
# 1 Master View
# Location
# 20171001-20171031
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Albany,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,23,78.26%,1.70,00:00:42,0,$0.00,0.00%,0.00%
Albany,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Albany,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Albany,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,9,9,21,85.71%,1.48,00:00:09,0,$0.00,0.00%,0.00%
Athens,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,16,50.00%,2.69,00:01:11,0,$0.00,0.00%,0.00%
Athens,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Athens,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Athens,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,4,9,77.78%,1.67,00:00:45,0,$0.00,0.00%,0.00%
Cumming,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,11,54.55%,7.45,00:03:43,1,$237.00,9.09%,63.64%
Cumming,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cumming,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,1,1,0.00%,17.00,00:18:37,1,$237.00,100.00%,400.00%
Cumming,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cedar Rapids,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,13,61.54%,3.62,00:00:48,0,$0.00,0.00%,7.69%
Cedar Rapids,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cedar Rapids,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cedar Rapids,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,6,6,8,75.00%,1.88,00:00:07,0,$0.00,0.00%,0.00%
Northbrook,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,13,38.46%,9.46,00:05:49,0,$0.00,0.00%,46.15%
Northbrook,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Northbrook,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Northbrook,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,5,5,60.00%,4.60,00:04:33,0,$0.00,0.00%,20.00%
Evansville,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,12,75.00%,2.67,00:02:28,0,$0.00,0.00%,16.67%
Evansville,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,50.00%,2.00,00:00:10,0,$0.00,0.00%,0.00%
Evansville,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Evansville,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,4,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Baton Rouge,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,12,66.67%,2.08,00:00:17,0,$0.00,0.00%,0.00%
Baton Rouge,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Baton Rouge,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Baton Rouge,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,4,5,80.00%,1.20,00:00:01,0,$0.00,0.00%,0.00%
Amherst,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,13,46.15%,3.54,00:00:57,0,$0.00,0.00%,15.38%
Amherst,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Amherst,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Amherst,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,5,6,66.67%,4.17,00:00:56,0,$0.00,0.00%,33.33%
Malden,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,12,66.67%,1.75,00:00:16,0,$0.00,0.00%,0.00%
Malden,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:25,0,$0.00,0.00%,0.00%
Malden,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Malden,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,4,75.00%,1.25,00:00:09,0,$0.00,0.00%,0.00%
Quincy,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,11,27.27%,3.64,00:00:57,0,$0.00,0.00%,9.09%
Quincy,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,50.00%,1.00,00:00:55,0,$0.00,0.00%,0.00%
Quincy,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Quincy,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,1.67,00:00:23,0,$0.00,0.00%,0.00%
Somerville,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,20,20.00%,8.35,00:02:53,1,$119.00,5.00%,50.00%
Somerville,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,3,33.33%,2.67,00:00:35,0,$0.00,0.00%,0.00%
Somerville,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,3,2,4,0.00%,19.50,00:05:55,1,$119.00,25.00%,175.00%
Somerville,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,1,1,2,0.00%,22.50,00:11:30,0,$0.00,0.00%,100.00%
Worcester,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,11,81.82%,1.73,00:00:20,0,$0.00,0.00%,0.00%
Worcester,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Worcester,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Worcester,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,7,7,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Morrisville,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,11,36.36%,5.73,00:03:34,0,$0.00,0.00%,36.36%
Morrisville,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,3,3,33.33%,4.33,00:04:28,0,$0.00,0.00%,0.00%
Morrisville,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morrisville,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,6.00,00:06:42,0,$0.00,0.00%,0.00%
Wake Forest,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,13,53.85%,6.62,00:04:13,0,$0.00,0.00%,30.77%
Wake Forest,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wake Forest,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wake Forest,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,7,9,55.56%,8.33,00:05:34,0,$0.00,0.00%,44.44%
Hackensack,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,16,43.75%,3.62,00:00:58,1,$100.00,6.25%,31.25%
Hackensack,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,3,3,33.33%,6.00,00:01:34,1,$100.00,33.33%,133.33%
Hackensack,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,1,1,0.00%,11.00,00:02:32,1,$100.00,100.00%,400.00%
Hackensack,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,3.33,00:00:53,0,$0.00,0.00%,0.00%
New Rochelle,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,11,63.64%,3.82,00:02:52,0,$0.00,0.00%,27.27%
New Rochelle,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Rochelle,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Rochelle,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,5,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Stony Brook,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,13,53.85%,2.00,00:00:34,0,$0.00,0.00%,0.00%
Stony Brook,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Stony Brook,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Stony Brook,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Brunswick,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,15,73.33%,2.87,00:02:53,0,$0.00,0.00%,6.67%
Brunswick,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brunswick,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brunswick,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,8,7,12,75.00%,2.67,00:03:26,0,$0.00,0.00%,8.33%
Upper Darby,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,13,46.15%,4.38,00:01:24,0,$0.00,0.00%,7.69%
Upper Darby,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,0.00%,6.00,00:03:05,0,$0.00,0.00%,0.00%
Upper Darby,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Upper Darby,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,4,75.00%,2.25,00:00:46,0,$0.00,0.00%,0.00%
Rock Hill,"Oct 1, 2017 - Oct 31, 2017",All Users,11,7,13,38.46%,3.46,00:00:58,0,$0.00,0.00%,0.00%
Rock Hill,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rock Hill,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rock Hill,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,2,7,42.86%,3.14,00:01:06,0,$0.00,0.00%,0.00%
New Braunfels,"Oct 1, 2017 - Oct 31, 2017",All Users,11,8,20,45.00%,8.90,00:03:43,0,$0.00,0.00%,35.00%
New Braunfels,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,0.00%,32.50,00:22:21,0,$0.00,0.00%,150.00%
New Braunfels,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Braunfels,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,3,5,60.00%,1.80,00:00:16,0,$0.00,0.00%,0.00%
Logan,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,12,58.33%,2.58,00:01:47,0,$0.00,0.00%,8.33%
Logan,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:56,0,$0.00,0.00%,0.00%
Logan,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Logan,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,5,4,6,66.67%,2.83,00:02:46,0,$0.00,0.00%,16.67%
West Jordan,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,11,54.55%,3.45,00:02:38,0,$0.00,0.00%,9.09%
West Jordan,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,0.00%,16.00,00:20:10,0,$0.00,0.00%,100.00%
West Jordan,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Jordan,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,7,7,57.14%,3.71,00:03:02,0,$0.00,0.00%,14.29%
Chesapeake,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,11,63.64%,5.09,00:03:35,2,$202.60,18.18%,72.73%
Chesapeake,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Chesapeake,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,2,2,2,0.00%,18.50,00:06:42,2,$202.60,100.00%,400.00%
Chesapeake,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,8,6,8,87.50%,2.00,00:03:13,0,$0.00,0.00%,0.00%
Herndon,"Oct 1, 2017 - Oct 31, 2017",All Users,11,7,17,29.41%,7.29,00:04:00,2,$300.15,11.76%,52.94%
Herndon,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,0,1,0.00%,5.00,00:01:04,0,$0.00,0.00%,0.00%
Herndon,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,2,1,5,0.00%,17.40,00:12:31,2,$300.15,40.00%,180.00%
Herndon,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,6,4,9,44.44%,3.00,00:00:23,0,$0.00,0.00%,0.00%
Dale City,"Oct 1, 2017 - Oct 31, 2017",All Users,11,11,15,46.67%,12.53,00:05:58,0,$0.00,0.00%,46.67%
Dale City,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,4,3,4,0.00%,26.50,00:08:59,0,$0.00,0.00%,25.00%
Dale City,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dale City,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,7,7,57.14%,14.57,00:04:39,0,$0.00,0.00%,14.29%
Dunwoody,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,21,52.38%,4.57,00:03:13,1,$100.00,4.76%,23.81%
Dunwoody,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,3,3,33.33%,10.00,00:03:48,1,$100.00,33.33%,133.33%
Dunwoody,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,1,1,0.00%,21.00,00:09:12,1,$100.00,100.00%,400.00%
Dunwoody,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,13,61.54%,3.85,00:04:14,0,$0.00,0.00%,7.69%
Eagan,"Oct 1, 2017 - Oct 31, 2017",All Users,11,8,13,30.77%,12.38,00:11:22,1,$107.43,7.69%,46.15%
Eagan,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,2,4,25.00%,5.75,00:02:50,0,$0.00,0.00%,0.00%
Eagan,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,0,1,0.00%,101.00,02:11:07,1,$107.43,100.00%,500.00%
Eagan,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,3.00,00:00:28,0,$0.00,0.00%,0.00%
Edina,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,11,45.45%,5.27,00:02:48,1,$5.00,9.09%,54.55%
Edina,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,1,2,0.00%,11.00,00:05:46,0,$0.00,0.00%,100.00%
Edina,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,1,1,0.00%,14.00,00:08:23,1,$5.00,100.00%,400.00%
Edina,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Highlands Ranch,"Oct 1, 2017 - Oct 31, 2017",All Users,11,7,11,27.27%,8.73,00:02:36,0,$0.00,0.00%,36.36%
Highlands Ranch,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,1,2,50.00%,5.00,00:01:18,0,$0.00,0.00%,0.00%
Highlands Ranch,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Highlands Ranch,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,1.67,00:00:09,0,$0.00,0.00%,0.00%
Isla Vista,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,12,25.00%,8.25,00:01:58,0,$0.00,0.00%,25.00%
Isla Vista,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Isla Vista,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Isla Vista,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,3,4,50.00%,2.75,00:00:23,0,$0.00,0.00%,0.00%
Johns Creek,"Oct 1, 2017 - Oct 31, 2017",All Users,11,9,14,42.86%,4.79,00:04:35,1,$120.31,7.14%,42.86%
Johns Creek,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Johns Creek,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,1,3,0.00%,10.33,00:04:12,1,$120.31,33.33%,133.33%
Johns Creek,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,2,4,75.00%,1.25,00:00:04,0,$0.00,0.00%,0.00%
Richfield,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,16,25.00%,10.62,00:03:09,0,$0.00,0.00%,81.25%
Richfield,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,7,28.57%,14.14,00:04:50,0,$0.00,0.00%,128.57%
Richfield,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Richfield,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,2,3,33.33%,3.67,00:00:33,0,$0.00,0.00%,0.00%
Upper Arlington,"Oct 1, 2017 - Oct 31, 2017",All Users,11,10,12,33.33%,1.92,00:00:35,0,$0.00,0.00%,0.00%
Upper Arlington,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,50.00%,2.00,00:00:15,0,$0.00,0.00%,0.00%
Upper Arlington,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Upper Arlington,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Montgomery,"Oct 1, 2017 - Oct 31, 2017",All Users,10,10,12,58.33%,4.50,00:02:08,0,$0.00,0.00%,25.00%
Montgomery,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Montgomery,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Montgomery,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,7,9,66.67%,4.22,00:02:16,0,$0.00,0.00%,22.22%
Fayetteville,"Oct 1, 2017 - Oct 31, 2017",All Users,10,10,10,30.00%,5.10,00:02:57,0,$0.00,0.00%,20.00%
Fayetteville,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,0.00%,8.00,00:10:59,0,$0.00,0.00%,100.00%
Fayetteville,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,4,4,50.00%,6.50,00:04:07,0,$0.00,0.00%,25.00%
Rogers,"Oct 1, 2017 - Oct 31, 2017",All Users,10,8,12,41.67%,4.67,00:01:47,0,$0.00,0.00%,8.33%
Rogers,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,2,3,66.67%,3.33,00:02:10,0,$0.00,0.00%,0.00%
Rogers,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rogers,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,2,5,40.00%,3.00,00:01:59,0,$0.00,0.00%,0.00%
Coalinga,"Oct 1, 2017 - Oct 31, 2017",All Users,10,8,10,80.00%,1.70,00:00:10,0,$0.00,0.00%,0.00%
Coalinga,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Coalinga,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Coalinga,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fullerton,"Oct 1, 2017 - Oct 31, 2017",All Users,10,9,11,54.55%,4.18,00:01:25,0,$0.00,0.00%,27.27%
Fullerton,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,3,3,3,33.33%,4.67,00:01:21,0,$0.00,0.00%,33.33%
Fullerton,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fullerton,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,4,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Half Moon Bay,"Oct 1, 2017 - Oct 31, 2017",All Users,10,7,11,27.27%,6.55,00:02:29,0,$0.00,0.00%,63.64%
Half Moon Bay,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Half Moon Bay,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,2,0,2,0.00%,9.50,00:03:49,0,$0.00,0.00%,100.00%
Half Moon Bay,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Huntington Beach,"Oct 1, 2017 - Oct 31, 2017",All Users,10,9,10,20.00%,7.10,00:05:24,0,$0.00,0.00%,50.00%
Huntington Beach,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Huntington Beach,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Huntington Beach,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,3,2,3,66.67%,4.67,00:02:14,0,$0.00,0.00%,66.67%
Lancaster,"Oct 1, 2017 - Oct 31, 2017",All Users,10,10,12,58.33%,1.83,00:00:17,0,$0.00,0.00%,0.00%
Lancaster,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lancaster,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lancaster,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,6,6,8,75.00%,1.50,00:00:14,0,$0.00,0.00%,0.00%
Monrovia,"Oct 1, 2017 - Oct 31, 2017",All Users,10,10,12,25.00%,4.33,00:01:37,0,$0.00,0.00%,0.00%
Monrovia,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Monrovia,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Monrovia,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,6,6,8,25.00%,4.62,00:02:07,0,$0.00,0.00%,0.00%
Napa,"Oct 1, 2017 - Oct 31, 2017",All Users,10,9,12,41.67%,2.33,00:02:45,0,$0.00,0.00%,0.00%
Napa,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Napa,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,0,2,50.00%,1.50,00:00:03,0,$0.00,0.00%,0.00%
Napa,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,6,6,7,57.14%,1.57,00:04:15,0,$0.00,0.00%,0.00%
Ontario,"Oct 1, 2017 - Oct 31, 2017",All Users,10,9,12,75.00%,2.58,00:01:06,0,$0.00,0.00%,8.33%
Ontario,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ontario,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ontario,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,7,6,8,87.50%,2.38,00:01:20,0,$0.00,0.00%,12.50%
Rosemead,"Oct 1, 2017 - Oct 31, 2017",All Users,10,11,12,66.67%,2.92,00:00:51,0,$0.00,0.00%,0.00%
Rosemead,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Rosemead,"Oct 1, 2017 - Oct 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rosemead,"Oct 1, 2017 - Oct 31, 2017",Mobile and Tablet Traffic,8,9,9,66.67%,3.00,00:00:54,0,$0.00,0.00%,0.00%
Visalia,"Oct 1, 2017 - Oct 31, 2017",All Users,10,10,10,80.00%,1.50,00:00:10,0,$0.00,0.00%,0.00%
Visalia,"Oct 1, 2017 - Oct 31, 2017",Direct Traffic,2,2,2,50.00%,1.50,00:00:15,0,$0.00,0.00%,0.00%
