# ----------------------------------------
# 1 Master View
# Location
# 20180401-20180430
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Mansfield,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mansfield,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,3,66.67%,1.33,00:00:03,0,$0.00,0.00%,0.00%
Natick,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,0.00%,8.00,00:01:41,0,$0.00,0.00%,25.00%
Natick,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Natick,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Natick,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Somerville,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,25.00%,4.00,00:00:34,0,$0.00,0.00%,0.00%
Somerville,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,0,1,0.00%,5.00,00:00:26,0,$0.00,0.00%,0.00%
Somerville,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Somerville,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,3.00,00:00:20,0,$0.00,0.00%,0.00%
Annapolis,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,25.00%,2.00,00:00:13,0,$0.00,0.00%,0.00%
Annapolis,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Annapolis,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Annapolis,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,2,3,33.33%,2.00,00:00:09,0,$0.00,0.00%,0.00%
Frederick,"Apr 1, 2018 - Apr 30, 2018",All Users,4,2,4,50.00%,3.50,00:00:31,0,$0.00,0.00%,0.00%
Frederick,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:27,0,$0.00,0.00%,0.00%
Frederick,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Frederick,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,1,2,0.00%,6.00,00:01:03,0,$0.00,0.00%,0.00%
Owings Mills,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,75.00%,1.50,00:00:09,0,$0.00,0.00%,0.00%
Owings Mills,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Owings Mills,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Owings Mills,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bangor,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bangor,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bangor,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bangor,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Big Rapids,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,4.00,00:00:35,0,$0.00,0.00%,0.00%
Big Rapids,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,50.00%,4.00,00:00:39,0,$0.00,0.00%,0.00%
Big Rapids,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Big Rapids,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Grand Haven,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,10,70.00%,3.40,00:02:00,0,$0.00,0.00%,30.00%
Grand Haven,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,0,1,0.00%,12.00,00:08:27,0,$0.00,0.00%,200.00%
Grand Haven,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grand Haven,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,4,3,10,70.00%,3.40,00:02:00,0,$0.00,0.00%,30.00%
Portage,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,6,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Portage,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Portage,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portage,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Saint Johns,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,1.75,00:00:18,0,$0.00,0.00%,0.00%
Saint Johns,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Saint Johns,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Saint Johns,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,2.50,00:00:35,0,$0.00,0.00%,0.00%
Minnetonka,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,11,27.27%,6.36,00:03:12,0,$0.00,0.00%,45.45%
Minnetonka,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,8,37.50%,7.00,00:04:10,0,$0.00,0.00%,50.00%
Minnetonka,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Minnetonka,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,2,0.00%,4.50,00:00:44,0,$0.00,0.00%,0.00%
Saint Charles,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,6,66.67%,5.83,00:09:54,0,$0.00,0.00%,100.00%
Saint Charles,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Saint Charles,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Saint Charles,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
St. Peters,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,20.00%,4.00,00:01:07,0,$0.00,0.00%,20.00%
St. Peters,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
St. Peters,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
St. Peters,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,4,25.00%,3.00,00:00:32,0,$0.00,0.00%,0.00%
Gulfport,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,75.00%,1.50,00:00:07,0,$0.00,0.00%,0.00%
Gulfport,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gulfport,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gulfport,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,2,3,66.67%,1.67,00:00:10,0,$0.00,0.00%,0.00%
Hattiesburg,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,75.00%,2.00,00:00:19,0,$0.00,0.00%,0.00%
Hattiesburg,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hattiesburg,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hattiesburg,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wilmington,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,2.00,00:03:15,0,$0.00,0.00%,0.00%
Wilmington,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wilmington,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wilmington,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:01:13,0,$0.00,0.00%,0.00%
Grand Forks,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,2.75,00:00:33,0,$0.00,0.00%,0.00%
Grand Forks,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grand Forks,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grand Forks,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,50.00%,3.00,00:00:20,0,$0.00,0.00%,0.00%
Portsmouth,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,1,2,0.00%,5.00,00:00:41,0,$0.00,0.00%,0.00%
Brick,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,25.00%,9.50,00:02:11,0,$0.00,0.00%,25.00%
Brick,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brick,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brick,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:00:16,0,$0.00,0.00%,0.00%
Closter,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,2.25,00:00:09,0,$0.00,0.00%,0.00%
Closter,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fair Lawn,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,25.00%,2.75,00:01:50,0,$0.00,0.00%,0.00%
Fair Lawn,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fair Lawn,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fair Lawn,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:25,0,$0.00,0.00%,0.00%
Hackensack,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,5,0.00%,7.00,00:03:21,0,$0.00,0.00%,40.00%
Hackensack,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hackensack,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,1,0,1,0.00%,10.00,00:07:37,0,$0.00,0.00%,100.00%
Hackensack,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Harrison,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,0.00%,3.60,00:01:38,0,$0.00,0.00%,20.00%
Harrison,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,0.00%,4.50,00:03:24,0,$0.00,0.00%,0.00%
Harrison,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Harrison,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,7.00,00:06:41,0,$0.00,0.00%,0.00%
Hillsdale,"Apr 1, 2018 - Apr 30, 2018",All Users,4,2,5,20.00%,5.00,00:01:08,1,$291.13,20.00%,60.00%
Hillsdale,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hillsdale,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,1,0,1,0.00%,13.00,00:04:18,1,$291.13,100.00%,300.00%
Hillsdale,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Linden,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,6,33.33%,4.17,00:01:47,0,$0.00,0.00%,66.67%
Linden,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,2,50.00%,3.50,00:01:06,0,$0.00,0.00%,0.00%
Linden,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Linden,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,4,50.00%,2.75,00:00:40,0,$0.00,0.00%,0.00%
Passaic,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,40.00%,5.60,00:00:51,0,$0.00,0.00%,20.00%
Passaic,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Passaic,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Passaic,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waldwick,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,16,12.50%,4.19,00:04:58,0,$0.00,0.00%,12.50%
Waldwick,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,0.00%,2.50,00:00:27,0,$0.00,0.00%,0.00%
Waldwick,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waldwick,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West New York,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,0.00%,8.50,00:08:47,0,$0.00,0.00%,50.00%
West New York,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West New York,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West New York,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carlsbad,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,6,83.33%,2.67,00:00:51,0,$0.00,0.00%,16.67%
Carlsbad,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,0,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Carlsbad,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carlsbad,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,2,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,6.50,00:02:00,0,$0.00,0.00%,25.00%
Las Cruces,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,4.00,00:01:49,0,$0.00,0.00%,0.00%
Sparks,"Apr 1, 2018 - Apr 30, 2018",All Users,4,2,4,25.00%,6.25,00:07:41,0,$0.00,0.00%,25.00%
Sparks,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,3,1,3,33.33%,7.33,00:09:59,0,$0.00,0.00%,33.33%
Sparks,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sparks,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:48,0,$0.00,0.00%,0.00%
Winnemucca,"Apr 1, 2018 - Apr 30, 2018",All Users,4,2,9,0.00%,15.67,00:13:22,3,"$2,235.00",33.33%,88.89%
Winnemucca,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,3.00,00:00:48,0,$0.00,0.00%,0.00%
Winnemucca,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,2,2,7,0.00%,18.43,00:14:46,3,"$2,235.00",42.86%,114.29%
Winnemucca,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,0,1,0.00%,2.00,00:00:05,0,$0.00,0.00%,0.00%
East Northport,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,25.00%,6.50,00:05:28,0,$0.00,0.00%,50.00%
East Northport,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,12.00,00:16:40,0,$0.00,0.00%,100.00%
East Northport,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Northport,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,3,33.33%,8.00,00:07:15,0,$0.00,0.00%,66.67%
Fairport,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,6,50.00%,3.67,00:01:34,0,$0.00,0.00%,0.00%
Fairport,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,3,33.33%,6.00,00:02:39,0,$0.00,0.00%,0.00%
Fairport,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fairport,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,4,50.00%,4.75,00:01:59,0,$0.00,0.00%,0.00%
Hempstead,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,0.00%,3.75,00:00:33,0,$0.00,0.00%,0.00%
Hempstead,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,3.00,00:00:15,0,$0.00,0.00%,0.00%
Hempstead,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hempstead,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,4.50,00:00:45,0,$0.00,0.00%,0.00%
Manhasset,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,40.00%,4.80,00:01:15,0,$0.00,0.00%,20.00%
Manhasset,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,0.00%,10.00,00:03:04,0,$0.00,0.00%,50.00%
Manhasset,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Manhasset,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:05,0,$0.00,0.00%,0.00%
New Rochelle,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,50.00%,3.00,00:00:33,0,$0.00,0.00%,0.00%
New Rochelle,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
New Rochelle,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Rochelle,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Oceanside,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,25.00%,7.75,00:01:53,0,$0.00,0.00%,25.00%
Oceanside,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:09,0,$0.00,0.00%,0.00%
Oceanside,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Oceanside,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:05,0,$0.00,0.00%,0.00%
Rockville Centre,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,3.00,00:00:33,0,$0.00,0.00%,0.00%
Rockville Centre,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockville Centre,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockville Centre,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:44,0,$0.00,0.00%,0.00%
Rye,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,7,14.29%,16.14,00:08:32,2,$61.56,28.57%,114.29%
Rye,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rye,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,2,1,3,0.00%,14.00,00:07:29,2,$61.56,66.67%,166.67%
Rye,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tarrytown,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,2.75,00:00:28,0,$0.00,0.00%,0.00%
Tarrytown,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,0.00%,6.00,00:01:09,0,$0.00,0.00%,0.00%
Tarrytown,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tarrytown,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wantagh,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,50.00%,6.00,00:04:11,1,$99.00,25.00%,75.00%
Wantagh,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wantagh,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,1,0,1,0.00%,12.00,00:14:50,1,$99.00,100.00%,300.00%
Wantagh,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,3,3,66.67%,4.00,00:00:38,0,$0.00,0.00%,0.00%
Chillicothe,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,40.00%,8.60,00:08:46,1,$21.99,20.00%,60.00%
Chillicothe,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Chillicothe,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,1,1,1,0.00%,31.00,00:25:05,1,$21.99,100.00%,300.00%
Chillicothe,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,4.00,00:01:19,0,$0.00,0.00%,0.00%
Fairborn,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,5,60.00%,2.20,00:00:27,0,$0.00,0.00%,0.00%
Fairborn,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fairborn,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fairborn,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Miamisburg,"Apr 1, 2018 - Apr 30, 2018",All Users,4,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Miamisburg,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Miamisburg,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Miamisburg,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,3,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Springboro,"Apr 1, 2018 - Apr 30, 2018",All Users,4,4,4,50.00%,3.00,00:00:40,0,$0.00,0.00%,0.00%
Springboro,"Apr 1, 2018 - Apr 30, 2018",Direct Traffic,2,2,2,50.00%,4.50,00:01:08,0,$0.00,0.00%,0.00%
Springboro,"Apr 1, 2018 - Apr 30, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Springboro,"Apr 1, 2018 - Apr 30, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:13,0,$0.00,0.00%,0.00%
