# ----------------------------------------
# 1 Master View
# Location
# 20171101-20171130
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Montebello,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Montebello,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,3,33.33%,2.33,00:01:24,0,$0.00,0.00%,0.00%
North Highlands,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,4.33,00:01:16,0,$0.00,0.00%,33.33%
North Highlands,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Highlands,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Highlands,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Oroville,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,4.00,00:00:25,0,$0.00,0.00%,0.00%
Oroville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Oroville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Oroville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,10.00,00:01:14,0,$0.00,0.00%,0.00%
Petaluma,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,33.33%,3.00,00:01:18,0,$0.00,0.00%,0.00%
Petaluma,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Petaluma,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Petaluma,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pico Rivera,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,0.00%,6.00,00:04:28,0,$0.00,0.00%,33.33%
Pico Rivera,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pico Rivera,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pico Rivera,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,1,2,0.00%,7.00,00:06:23,0,$0.00,0.00%,50.00%
Piedmont,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,25.00%,3.75,00:01:41,0,$0.00,0.00%,0.00%
Piedmont,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,5.00,00:02:17,0,$0.00,0.00%,0.00%
Piedmont,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Piedmont,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,3,33.33%,3.00,00:01:37,0,$0.00,0.00%,0.00%
Rancho Palos Verdes,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,3.00,00:00:43,0,$0.00,0.00%,0.00%
Rancho Palos Verdes,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rancho Palos Verdes,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rancho Palos Verdes,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:00:37,0,$0.00,0.00%,0.00%
Ridgecrest,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,33.33%,2.00,00:00:11,0,$0.00,0.00%,0.00%
Ridgecrest,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ridgecrest,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,0,1,0.00%,3.00,00:00:19,0,$0.00,0.00%,0.00%
Ridgecrest,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Dimas,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,0.00%,6.33,00:01:20,0,$0.00,0.00%,33.33%
San Dimas,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,14.00,00:03:08,0,$0.00,0.00%,100.00%
San Dimas,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Dimas,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:20,0,$0.00,0.00%,0.00%
San Juan Capistrano,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,8.00,00:02:01,0,$0.00,0.00%,33.33%
San Juan Capistrano,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Juan Capistrano,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Juan Capistrano,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Marcos,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
San Marcos,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Marcos,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
San Marcos,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Scotts Valley,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,50.00%,2.50,00:00:27,0,$0.00,0.00%,0.00%
Scotts Valley,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Scotts Valley,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Scotts Valley,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Yucaipa,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,5,80.00%,1.40,00:00:10,0,$0.00,0.00%,0.00%
Yucaipa,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Yucaipa,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Yucaipa,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,4,75.00%,1.50,00:00:13,0,$0.00,0.00%,0.00%
U.S. Air Force Academy,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,7.00,00:09:57,0,$0.00,0.00%,66.67%
U.S. Air Force Academy,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
U.S. Air Force Academy,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
U.S. Air Force Academy,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brookfield,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,6,0.00%,8.33,00:02:15,0,$0.00,0.00%,66.67%
Brookfield,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brookfield,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,1,4,0.00%,10.00,00:03:07,0,$0.00,0.00%,100.00%
Brookfield,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Coventry,"Nov 1, 2017 - Nov 30, 2017",All Users,3,1,6,16.67%,22.33,00:13:43,0,$0.00,0.00%,116.67%
Coventry,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,0,1,0.00%,2.00,00:00:11,0,$0.00,0.00%,0.00%
Coventry,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Coventry,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,0.00%,2.00,00:00:11,0,$0.00,0.00%,0.00%
Enfield,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,3.67,00:00:58,0,$0.00,0.00%,0.00%
Enfield,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Enfield,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Enfield,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,5.00,00:01:27,0,$0.00,0.00%,0.00%
Farmington,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,4.00,00:00:55,0,$0.00,0.00%,0.00%
Farmington,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Farmington,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Farmington,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:01:29,0,$0.00,0.00%,0.00%
Meriden,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,66.67%,3.67,00:03:08,0,$0.00,0.00%,66.67%
Meriden,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Meriden,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Meriden,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Monroe,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,5,20.00%,4.80,00:02:08,1,$395.00,20.00%,40.00%
Monroe,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,3.00,00:00:10,0,$0.00,0.00%,0.00%
Monroe,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,1,3,0.00%,6.67,00:03:14,1,$395.00,33.33%,66.67%
Monroe,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Stratford,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,3.00,00:01:00,0,$0.00,0.00%,0.00%
Stratford,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Stratford,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Stratford,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,3.00,00:01:00,0,$0.00,0.00%,0.00%
Waterbury,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,25.00%,4.25,00:01:43,0,$0.00,0.00%,0.00%
Waterbury,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waterbury,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waterbury,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,2,0.00%,7.00,00:03:21,0,$0.00,0.00%,0.00%
West Haven,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
West Haven,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Haven,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Haven,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wilton,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,4,75.00%,2.50,00:01:27,0,$0.00,0.00%,0.00%
Wilton,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wilton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wilton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,2,50.00%,4.00,00:02:53,0,$0.00,0.00%,0.00%
Apopka,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,1.33,00:00:12,0,$0.00,0.00%,0.00%
Apopka,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Apopka,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Apopka,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cape Coral,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,50.00%,6.75,00:10:28,0,$0.00,0.00%,75.00%
Cape Coral,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cape Coral,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cape Coral,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Crestview,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,5,40.00%,2.00,00:01:03,0,$0.00,0.00%,0.00%
Crestview,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,2,2,3,33.33%,2.33,00:00:51,0,$0.00,0.00%,0.00%
Crestview,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Crestview,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,3,3,5,40.00%,2.00,00:01:03,0,$0.00,0.00%,0.00%
Delray Beach,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,9.00,00:05:30,0,$0.00,0.00%,100.00%
Delray Beach,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delray Beach,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delray Beach,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Deltona,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,2.00,00:01:55,0,$0.00,0.00%,0.00%
Deltona,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Deltona,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Deltona,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:05:45,0,$0.00,0.00%,0.00%
High Springs,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,3.33,00:00:40,0,$0.00,0.00%,0.00%
High Springs,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:11,0,$0.00,0.00%,0.00%
High Springs,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
High Springs,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Key West,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,33.33%,2.67,00:00:19,0,$0.00,0.00%,0.00%
Key West,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Key West,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Key West,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,3.50,00:00:29,0,$0.00,0.00%,0.00%
Lehigh Acres,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,2.67,00:01:20,0,$0.00,0.00%,0.00%
Lehigh Acres,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lehigh Acres,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lehigh Acres,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Maitland,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,8.00,00:02:05,0,$0.00,0.00%,33.33%
Maitland,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,3,3,3,33.33%,8.00,00:02:05,0,$0.00,0.00%,33.33%
Maitland,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maitland,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,8.00,00:02:05,0,$0.00,0.00%,33.33%
New Port Richey,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,66.67%,2.67,00:00:34,0,$0.00,0.00%,0.00%
New Port Richey,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Port Richey,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Port Richey,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Sanford,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,75.00%,1.75,00:00:17,0,$0.00,0.00%,0.00%
Sanford,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sanford,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sanford,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Spring Hill,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,5.00,00:02:21,0,$0.00,0.00%,66.67%
Spring Hill,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Spring Hill,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Spring Hill,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,13.00,00:07:04,0,$0.00,0.00%,200.00%
Tarpon Springs,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,66.67%,10.00,00:07:14,0,$0.00,0.00%,66.67%
Tarpon Springs,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,28.00,00:21:43,0,$0.00,0.00%,200.00%
Tarpon Springs,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tarpon Springs,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,14.50,00:10:52,0,$0.00,0.00%,100.00%
Winter Garden,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,5.33,00:08:15,0,$0.00,0.00%,0.00%
Winter Garden,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Garden,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Garden,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Haven,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,66.67%,1.33,00:00:05,0,$0.00,0.00%,0.00%
Winter Haven,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Haven,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Haven,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Canton,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Canton,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Canton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Canton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hiram,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,4,50.00%,3.50,00:00:40,0,$0.00,0.00%,0.00%
Hiram,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hiram,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hiram,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Homerville,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,4,50.00%,1.75,00:00:57,0,$0.00,0.00%,0.00%
Homerville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Homerville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Homerville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,2,50.00%,1.50,00:00:16,0,$0.00,0.00%,0.00%
Loganville,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,0.00%,7.67,00:04:58,0,$0.00,0.00%,66.67%
Loganville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Loganville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Loganville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,6.00,00:01:52,0,$0.00,0.00%,0.00%
McDonough,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,3,66.67%,1.33,00:00:02,0,$0.00,0.00%,0.00%
McDonough,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
McDonough,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
McDonough,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,1,2,50.00%,1.50,00:00:03,0,$0.00,0.00%,0.00%
Rincon,"Nov 1, 2017 - Nov 30, 2017",All Users,3,2,6,16.67%,23.67,00:07:18,1,$37.47,16.67%,66.67%
Rincon,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,4,0.00%,4.25,00:00:40,0,$0.00,0.00%,0.00%
Rincon,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,0,1,0.00%,124.00,00:41:05,1,$37.47,100.00%,400.00%
Rincon,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,4,0.00%,4.25,00:00:40,0,$0.00,0.00%,0.00%
Rockmart,"Nov 1, 2017 - Nov 30, 2017",All Users,3,3,3,33.33%,3.00,00:00:35,0,$0.00,0.00%,0.00%
Rockmart,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockmart,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
